U 40 | F 081920 | FPS 0030 | D 2737 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 143.5 137.4 32.0 542.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 41 | F 083968 | FPS 0026 | D 2815 | rR:mu sigma m M 0.05 0.20 0.00 0.84 | F:mu sigma m M 142.7 137.6 15.0 542.0 | H 1.098 | V 0.006 | pL -0.007 | vL 0.001 | delta 0.012
U 42 | F 086016 | FPS 0028 | D 2889 | rR:mu sigma m M 0.05 0.20 0.00 0.84 | F:mu sigma m M 160.3 151.6 28.0 576.0 | H 1.097 | V 0.002 | pL -0.002 | vL 0.000 | delta 0.006
U 43 | F 088064 | FPS 0031 | D 2954 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 166.6 153.2 20.0 542.0 | H 1.095 | V 0.010 | pL 0.005 | vL 0.000 | delta 0.010
U 44 | F 090112 | FPS 0025 | D 3034 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 195.1 165.3 38.0 579.0 | H 1.098 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.001
U 45 | F 092160 | FPS 0027 | D 3109 | rR:mu sigma m M 0.05 0.21 0.00 0.85 | F:mu sigma m M 203.2 202.8 32.0 900.0 | H 1.096 | V 0.009 | pL -0.007 | vL 0.001 | delta 0.023
U 46 | F 094208 | FPS 0024 | D 3194 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 237.8 210.3 39.0 900.0 | H 1.099 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.002
U 47 | F 096256 | FPS 0033 | D 3256 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 160.8 115.6 16.0 435.0 | H 1.099 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.000
U 48 | F 098304 | FPS 0028 | D 3330 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 212.6 104.9 51.0 505.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.001
U 49 | F 100352 | FPS 0026 | D 3408 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 244.8 133.6 32.0 505.0 | H 1.099 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.001
U 50 | F 102400 | FPS 0028 | D 3482 | rR:mu sigma m M 0.04 0.15 0.00 0.62 | F:mu sigma m M 212.8 132.8 47.0 411.0 | H 1.097 | V 0.010 | pL -0.004 | vL 0.000 | delta 0.006
U 51 | F 104448 | FPS 0031 | D 3548 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 111.8 97.7 15.0 292.0 | H 1.098 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.001
U 52 | F 106496 | FPS 0029 | D 3618 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 114.6 82.0 20.0 295.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
U 53 | F 108544 | FPS 0028 | D 3691 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 203.9 172.3 29.0 605.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 54 | F 110592 | FPS 0028 | D 3765 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 187.2 139.1 15.0 475.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 55 | F 112640 | FPS 0032 | D 3829 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 131.5 121.2 28.0 496.0 | H 1.096 | V 0.013 | pL -0.003 | vL 0.000 | delta 0.010
U 56 | F 114688 | FPS 0029 | D 3899 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 165.7 126.5 28.0 487.0 | H 1.098 | V 0.019 | pL 0.008 | vL 0.000 | delta 0.007
U 57 | F 116736 | FPS 0027 | D 3974 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 171.3 112.4 32.0 487.0 | H 1.099 | V 0.005 | pL 0.001 | vL 0.000 | delta 0.002
U 58 | F 118784 | FPS 0027 | D 4051 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 142.1 112.8 19.0 342.0 | H 1.098 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.001
U 59 | F 120832 | FPS 0028 | D 4124 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 166.6 150.9 19.0 572.0 | H 1.098 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.001
U 60 | F 122880 | FPS 0029 | D 4194 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 176.2 132.9 23.0 504.0 | H 1.099 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.001
U 61 | F 124928 | FPS 0027 | D 4269 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 162.8 171.8 21.0 751.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 62 | F 126976 | FPS 0028 | D 4341 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 167.6 130.6 21.0 542.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 63 | F 129024 | FPS 0027 | D 4416 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 218.9 190.7 28.0 773.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
U 64 | F 131072 | FPS 0030 | D 4484 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 247.7 246.6 28.0 900.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
U 65 | F 133120 | FPS 0029 | D 4556 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 190.8 133.2 19.0 515.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 66 | F 135168 | FPS 0030 | D 4625 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 162.8 71.2 28.0 280.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 67 | F 137216 | FPS 0029 | D 4695 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 231.2 193.1 53.0 818.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 68 | F 139264 | FPS 0029 | D 4765 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 197.8 203.2 23.0 818.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 69 | F 141312 | FPS 0028 | D 4838 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 197.1 129.0 20.0 440.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 70 | F 143360 | FPS 0030 | D 4905 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 162.2 125.0 49.0 563.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 71 | F 145408 | FPS 0031 | D 4972 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 146.2 93.3 31.0 344.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 72 | F 147456 | FPS 0025 | D 5053 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 155.4 129.2 27.0 521.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 73 | F 149504 | FPS 0029 | D 5125 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 149.5 108.3 27.0 398.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 74 | F 151552 | FPS 0030 | D 5194 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 164.1 89.7 33.0 355.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 75 | F 153600 | FPS 0030 | D 5262 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 139.1 82.7 19.0 287.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 76 | F 155648 | FPS 0031 | D 5328 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 152.6 90.0 19.0 314.0 | H 1.099 | V 0.000 | pL -0.000 | vL 0.000 | delta 0.000
U 77 | F 157696 | FPS 0028 | D 5401 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 184.4 200.2 21.0 900.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 78 | F 159744 | FPS 0029 | D 5471 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 166.2 112.2 21.0 527.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 79 | F 161792 | FPS 0029 | D 5542 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 164.4 67.9 26.0 325.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 80 | F 163840 | FPS 0025 | D 5625 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 135.8 98.3 31.0 398.0 | H 1.099 | V 0.001 | pL -0.000 | vL 0.000 | delta 0.001
U 81 | F 165888 | FPS 0028 | D 5697 | rR:mu sigma m M 0.04 0.17 0.00 0.81 | F:mu sigma m M 126.5 132.1 16.0 566.0 | H 1.098 | V 0.001 | pL -0.001 | vL 0.000 | delta 0.005
U 82 | F 167936 | FPS 0029 | D 5767 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 145.4 133.2 31.0 566.0 | H 1.099 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.000
U 83 | F 169984 | FPS 0028 | D 5839 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 157.9 100.9 31.0 358.0 | H 1.099 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.000
U 84 | F 172032 | FPS 0028 | D 5913 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 166.0 113.7 44.0 388.0 | H 1.099 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.000
U 85 | F 174080 | FPS 0029 | D 5983 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 163.2 149.6 10.0 540.0 | H 1.099 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.000
U 86 | F 176128 | FPS 0030 | D 6052 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 137.2 129.5 37.0 565.0 | H 1.099 | V 0.000 | pL -0.001 | vL 0.000 | delta 0.001
U 87 | F 178176 | FPS 0030 | D 6119 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 123.5 88.6 11.0 303.0 | H 1.098 | V 0.006 | pL 0.001 | vL 0.000 | delta 0.003
U 88 | F 180224 | FPS 0029 | D 6189 | rR:mu sigma m M 0.04 0.15 0.00 0.64 | F:mu sigma m M 156.6 92.3 22.0 360.0 | H 1.094 | V 0.006 | pL -0.005 | vL 0.000 | delta 0.008
U 89 | F 182272 | FPS 0030 | D 6257 | rR:mu sigma m M 0.04 0.15 0.00 0.64 | F:mu sigma m M 191.9 88.7 77.0 403.0 | H 1.097 | V 0.017 | pL 0.003 | vL 0.000 | delta 0.005
U 90 | F 184320 | FPS 0030 | D 6325 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 157.6 107.5 43.0 471.0 | H 1.098 | V 0.012 | pL 0.003 | vL 0.000 | delta 0.003
U 91 | F 186368 | FPS 0027 | D 6400 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 179.2 154.8 45.0 563.0 | H 1.099 | V 0.007 | pL 0.002 | vL 0.000 | delta 0.001
U 92 | F 188416 | FPS 0030 | D 6469 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 205.6 195.1 27.0 702.0 | H 1.098 | V 0.007 | pL 0.002 | vL 0.000 | delta 0.001
U 93 | F 190464 | FPS 0026 | D 6549 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 192.4 171.5 33.0 702.0 | H 1.099 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.001
U 94 | F 192512 | FPS 0030 | D 6617 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 203.7 182.5 21.0 699.0 | H 1.099 | V 0.005 | pL 0.001 | vL 0.000 | delta 0.001
U 95 | F 194560 | FPS 0029 | D 6687 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 205.4 186.3 21.0 699.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.000
U 96 | F 196608 | FPS 0029 | D 6759 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 156.5 123.7 25.0 520.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
U 97 | F 198656 | FPS 0030 | D 6826 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 170.1 181.7 21.0 657.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 98 | F 200704 | FPS 0027 | D 6904 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 187.2 172.7 21.0 657.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
