U 82 | F 167936 | FPS 0025 | D 5934 | rR:mu sigma m M 0.05 0.19 0.00 0.81 | F:mu sigma m M 137.2 112.9 23.0 489.0 | H 1.097 | V 0.014 | pL 0.001 | vL 0.001 | delta 0.015
U 83 | F 169984 | FPS 0026 | D 6012 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 124.8 116.6 23.0 489.0 | H 1.098 | V 0.010 | pL 0.001 | vL 0.000 | delta 0.003
U 84 | F 172032 | FPS 0030 | D 6080 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 221.0 219.8 12.0 729.0 | H 1.099 | V 0.014 | pL 0.003 | vL 0.000 | delta 0.001
U 85 | F 174080 | FPS 0030 | D 6147 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 220.9 220.8 25.0 729.0 | H 1.098 | V 0.012 | pL 0.002 | vL 0.000 | delta 0.002
U 86 | F 176128 | FPS 0027 | D 6223 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 260.0 211.0 35.0 870.0 | H 1.098 | V 0.009 | pL 0.003 | vL 0.000 | delta 0.001
U 87 | F 178176 | FPS 0028 | D 6296 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 116.4 98.3 7.0 403.0 | H 1.098 | V 0.006 | pL 0.001 | vL 0.000 | delta 0.000
U 88 | F 180224 | FPS 0025 | D 6376 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 168.0 117.9 7.0 403.0 | H 1.099 | V 0.005 | pL 0.001 | vL 0.000 | delta 0.000
U 89 | F 182272 | FPS 0031 | D 6443 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 194.4 110.6 39.0 403.0 | H 1.099 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.000
U 90 | F 184320 | FPS 0030 | D 6512 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 201.2 134.1 36.0 423.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.000
U 91 | F 186368 | FPS 0028 | D 6585 | rR:mu sigma m M 0.04 0.14 0.00 0.59 | F:mu sigma m M 211.4 164.5 35.0 538.0 | H 1.093 | V 0.006 | pL -0.004 | vL 0.001 | delta 0.017
U 92 | F 188416 | FPS 0029 | D 6655 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 169.7 178.8 27.0 705.0 | H 1.098 | V 0.005 | pL 0.002 | vL 0.000 | delta 0.003
U 93 | F 190464 | FPS 0028 | D 6728 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 125.8 102.1 23.0 343.0 | H 1.098 | V 0.001 | pL -0.000 | vL 0.000 | delta 0.001
U 94 | F 192512 | FPS 0030 | D 6796 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 123.1 121.5 23.0 487.0 | H 1.098 | V 0.007 | pL 0.002 | vL 0.000 | delta 0.002
U 95 | F 194560 | FPS 0027 | D 6872 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 241.5 178.0 22.0 603.0 | H 1.098 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.001
U 96 | F 196608 | FPS 0026 | D 6950 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 156.3 153.7 40.0 603.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.000
U 97 | F 198656 | FPS 0027 | D 7027 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 178.0 175.3 40.0 697.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.000
U 98 | F 200704 | FPS 0027 | D 7103 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 167.7 157.2 43.0 697.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
